UTC_0_0,Latitude,Longitude,Elevation,Heading,DepthBelowTransducer
2021-03-03T00:10:53.00,45.4923,-123.2273,92,326.4683,14.0000
2021-03-03T00:10:54.00,45.4923,-123.2273,92,316.7411,14.0000
2021-03-03T00:10:55.00,45.4923,-123.2274,92,311.1724,14.0000
2021-03-03T00:10:56.00,45.4923,-123.2274,92,310.8303,14.0000
2021-03-03T00:10:57.00,45.4923,-123.2274,92,315.3478,14.0000
2021-03-03T00:10:58.00,45.4923,-123.2274,92,324.6249,14.0000
2021-03-03T00:10:59.00,45.4924,-123.2274,92,332.6809,14.0000
2021-03-03T00:11:00.00,45.4924,-123.2274,92,335.9298,14.0000
2021-03-03T00:11:01.00,45.4924,-123.2274,92,336.1744,14.0000
2021-03-03T00:11:02.00,45.4924,-123.2274,92,333.4714,14.0000
2021-03-03T00:11:03.00,45.4924,-123.2274,92,327.7282,14.0000
2021-03-03T00:11:04.00,45.4924,-123.2275,92,321.0309,14.0000
2021-03-03T00:11:05.00,45.4924,-123.2275,92,315.9372,14.0000
2021-03-03T00:11:06.00,45.4924,-123.2275,92,314.3462,14.0000
2021-03-03T00:11:07.00,45.4924,-123.2275,92,317.7711,14.0000
2021-03-03T00:11:08.00,45.4925,-123.2275,92,323.5235,14.0000
2021-03-03T00:11:09.00,45.4925,-123.2275,92,327.0054,14.0000
2021-03-03T00:11:10.00,45.4925,-123.2275,92,329.3725,14.0000
2021-03-03T00:11:11.00,45.4925,-123.2275,92,330.3363,14.0000
2021-03-03T00:11:12.00,45.4925,-123.2275,92,327.6339,14.0000
2021-03-03T00:11:13.00,45.4925,-123.2276,92,322.2161,14.0000
2021-03-03T00:11:14.00,45.4925,-123.2276,92,316.2431,14.0000
2021-03-03T00:11:15.00,45.4925,-123.2276,92,312.9816,14.0000
2021-03-03T00:11:16.00,45.4926,-123.2276,92,313.4522,14.0000
2021-03-03T00:11:17.00,45.4926,-123.2276,92,319.3437,14.0000
2021-03-03T00:11:18.00,45.4926,-123.2276,92,330.8527,14.0000
2021-03-03T00:11:19.00,45.4926,-123.2276,92,337.0857,14.0000
2021-03-03T00:11:20.00,45.4926,-123.2276,92,337.9633,14.0000
2021-03-03T00:11:21.00,45.4926,-123.2277,92,336.3201,14.0000
2021-03-03T00:11:22.00,45.4926,-123.2277,92,331.5039,14.0000
2021-03-03T00:11:23.00,45.4926,-123.2277,92,324.3296,14.0000
