UTC_0_0,Latitude,Longitude,Elevation,Heading,DepthBelowTransducer
2021-03-03T00:23:42.00,45.4906,-123.2252,14,320.9250,14.0000
2021-03-03T00:23:43.00,45.4906,-123.2252,14,321.5112,14.0000
2021-03-03T00:23:44.00,45.4906,-123.2252,14,321.4355,14.0000
2021-03-03T00:23:45.00,45.4906,-123.2252,14,316.8629,14.0000
2021-03-03T00:23:46.00,45.4906,-123.2252,14,318.5326,14.0000
2021-03-03T00:23:47.00,45.4906,-123.2253,14,319.2301,14.0000
2021-03-03T00:23:48.00,45.4907,-123.2253,14,318.9501,14.0000
2021-03-03T00:23:49.00,45.4907,-123.2253,14,317.9987,14.0000
2021-03-03T00:23:50.00,45.4907,-123.2253,14,318.2715,14.0000
2021-03-03T00:23:51.00,45.4907,-123.2253,14,319.1945,14.0000
2021-03-03T00:23:52.00,45.4907,-123.2253,14,316.3993,14.0000
2021-03-03T00:23:53.00,45.4907,-123.2253,14,316.8379,14.0000
2021-03-03T00:23:54.00,45.4907,-123.2253,14,316.8860,14.0000
2021-03-03T00:23:55.00,45.4907,-123.2254,14,318.9507,14.0000
2021-03-03T00:23:56.00,45.4907,-123.2254,14,317.4709,14.0000
2021-03-03T00:23:57.00,45.4907,-123.2254,14,317.6307,14.0000
2021-03-03T00:23:58.00,45.4908,-123.2254,14,318.6329,14.0000
2021-03-03T00:23:59.00,45.4908,-123.2254,14,319.7855,14.0000
2021-03-03T00:24:00.00,45.4908,-123.2254,14,318.7809,14.0000
2021-03-03T00:24:01.00,45.4908,-123.2254,14,319.5218,14.0000
2021-03-03T00:24:02.00,45.4908,-123.2255,14,321.2166,14.0000
2021-03-03T00:24:03.00,45.4908,-123.2255,14,319.4560,14.0000
2021-03-03T00:24:04.00,45.4908,-123.2255,14,320.7337,14.0000
2021-03-03T00:24:05.00,45.4908,-123.2255,14,320.2617,14.0000
2021-03-03T00:24:06.00,45.4908,-123.2255,14,322.2969,14.0000
2021-03-03T00:24:07.00,45.4909,-123.2255,14,318.9326,14.0000
2021-03-03T00:24:08.00,45.4909,-123.2255,14,322.3032,14.0000
2021-03-03T00:24:09.00,45.4909,-123.2255,14,319.9081,14.0000
2021-03-03T00:24:10.00,45.4909,-123.2256,14,321.3092,14.0000
2021-03-03T00:24:11.00,45.4909,-123.2256,14,321.4599,14.0000
2021-03-03T00:24:12.00,45.4909,-123.2256,14,320.3038,14.0000
2021-03-03T00:24:13.00,45.4909,-123.2256,14,320.9137,14.0000
2021-03-03T00:24:14.00,45.4909,-123.2256,14,321.7397,14.0000
2021-03-03T00:24:15.00,45.4909,-123.2256,14,319.1447,14.0000
2021-03-03T00:24:16.00,45.4909,-123.2256,14,320.8519,14.0000
2021-03-03T00:24:17.00,45.4910,-123.2256,14,319.3849,14.0000
2021-03-03T00:24:18.00,45.4910,-123.2257,14,321.5213,14.0000
2021-03-03T00:24:19.00,45.4910,-123.2257,14,315.6565,14.0000
2021-03-03T00:24:20.00,45.4910,-123.2257,14,317.9045,14.0000
2021-03-03T00:24:21.00,45.4910,-123.2257,14,317.4715,14.0000
2021-03-03T00:24:22.00,45.4910,-123.2257,14,318.9222,14.0000
2021-03-03T00:24:23.00,45.4910,-123.2257,14,316.6068,14.0000
2021-03-03T00:24:24.00,45.4910,-123.2257,14,321.4783,14.0000
2021-03-03T00:24:25.00,45.4911,-123.2258,14,318.2233,14.0000
2021-03-03T00:24:26.00,45.4911,-123.2258,14,318.3804,14.0000
2021-03-03T00:24:27.00,45.4911,-123.2258,14,318.7690,14.0000
2021-03-03T00:24:28.00,45.4911,-123.2258,14,320.5395,14.0000
2021-03-03T00:24:29.00,45.4911,-123.2258,14,316.0317,14.0000
2021-03-03T00:24:30.00,45.4911,-123.2258,14,317.8205,14.0000
2021-03-03T00:24:31.00,45.4911,-123.2258,14,322.2017,14.0000
2021-03-03T00:24:32.00,45.4911,-123.2258,14,319.3053,14.0000
2021-03-03T00:24:33.00,45.4911,-123.2259,14,319.0665,14.0000
2021-03-03T00:24:34.00,45.4911,-123.2259,14,321.0912,14.0000
2021-03-03T00:24:35.00,45.4912,-123.2259,14,321.2303,14.0000
2021-03-03T00:24:36.00,45.4912,-123.2259,14,317.4836,14.0000
2021-03-03T00:24:37.00,45.4912,-123.2259,14,322.9598,14.0000
2021-03-03T00:24:38.00,45.4912,-123.2259,14,319.2488,14.0000
2021-03-03T00:24:39.00,45.4912,-123.2259,14,318.5590,14.0000
2021-03-03T00:24:40.00,45.4912,-123.2260,14,318.1355,14.0000
2021-03-03T00:24:41.00,45.4912,-123.2260,14,319.2094,14.0000
2021-03-03T00:24:42.00,45.4912,-123.2260,14,321.7550,14.0000
2021-03-03T00:24:43.00,45.4912,-123.2260,14,318.1684,14.0000
2021-03-03T00:24:44.00,45.4913,-123.2260,14,320.1783,14.0000
2021-03-03T00:24:45.00,45.4913,-123.2260,14,320.1756,14.0000
2021-03-03T00:24:46.00,45.4913,-123.2260,14,319.6691,14.0000
2021-03-03T00:24:47.00,45.4913,-123.2260,14,319.3628,14.0000
2021-03-03T00:24:48.00,45.4913,-123.2261,14,318.5100,14.0000
2021-03-03T00:24:49.00,45.4913,-123.2261,14,320.7644,14.0000
2021-03-03T00:24:50.00,45.4913,-123.2261,14,320.5916,14.0000
2021-03-03T00:24:51.00,45.4913,-123.2261,14,321.6371,14.0000
2021-03-03T00:24:52.00,45.4913,-123.2261,14,322.1138,14.0000
2021-03-03T00:24:53.00,45.4913,-123.2261,14,317.1430,14.0000
2021-03-03T00:24:54.00,45.4914,-123.2261,14,321.4600,14.0000
2021-03-03T00:24:55.00,45.4914,-123.2261,14,318.2449,14.0000
2021-03-03T00:24:56.00,45.4914,-123.2262,14,317.4386,14.0000
2021-03-03T00:24:57.00,45.4914,-123.2262,14,320.0548,14.0000
2021-03-03T00:24:58.00,45.4914,-123.2262,14,317.9165,14.0000
2021-03-03T00:24:59.00,45.4914,-123.2262,14,319.4419,14.0000
2021-03-03T00:25:00.00,45.4914,-123.2262,14,317.9029,14.0000
2021-03-03T00:25:01.00,45.4914,-123.2262,14,316.2956,14.0000
2021-03-03T00:25:02.00,45.4915,-123.2262,14,318.1339,14.0000
2021-03-03T00:25:03.00,45.4915,-123.2262,14,321.3382,14.0000
2021-03-03T00:25:04.00,45.4915,-123.2263,14,318.5383,14.0000
2021-03-03T00:25:05.00,45.4915,-123.2263,14,317.5683,14.0000
