UTC00,Latitude,Longitude,Elevation,Heading,DepthBelowTransducer
2020-11-08T23:47:10.00,46.5097,-122.5687,0,0,0
2020-11-08T23:47:11.00,46.5097,-122.5687,0,0,0
2020-11-08T23:47:12.00,46.5097,-122.5687,0,0,0
2020-11-08T23:47:13.00,46.5097,-122.5687,0,0,0
2020-11-08T23:47:14.00,46.5097,-122.5687,0,0,0
2020-11-08T23:47:15.00,46.5097,-122.5687,0,0,0
2020-11-08T23:47:16.00,46.5097,-122.5687,0,0,0
2020-11-08T23:47:17.00,46.5097,-122.5687,0,0,0
2020-11-08T23:47:18.00,46.5097,-122.5687,0,0,0
2020-11-08T23:47:19.00,46.5097,-122.5687,0,0,0
2020-11-08T23:47:20.00,46.5097,-122.5687,0,0,0
2020-11-08T23:47:21.00,46.5097,-122.5687,0,0,0
2020-11-08T23:47:22.00,46.5097,-122.5687,0,0,0
2020-11-08T23:47:23.00,46.5097,-122.5687,0,0,0
2020-11-08T23:47:24.00,46.5097,-122.5687,0,0,0
2020-11-08T23:47:25.00,46.5097,-122.5687,0,0,0
2020-11-08T23:47:26.00,46.5097,-122.5687,0,0,0
2020-11-08T23:47:27.00,46.5097,-122.5687,0,0,0
2020-11-08T23:47:28.00,46.5097,-122.5687,0,0,0
2020-11-08T23:47:29.00,46.5096,-122.5687,0,0,0
2020-11-08T23:47:30.00,46.5096,-122.5687,0,0,0
2020-11-08T23:47:31.00,46.5096,-122.5687,0,0,0
2020-11-08T23:47:32.00,46.5096,-122.5687,0,0,0
2020-11-08T23:47:33.00,46.5096,-122.5687,0,0,0
2020-11-08T23:47:34.00,46.5096,-122.5687,0,0,0
2020-11-08T23:47:35.00,46.5096,-122.5687,0,0,0
2020-11-08T23:47:36.00,46.5096,-122.5687,0,0,0
2020-11-08T23:47:37.00,46.5096,-122.5687,0,0,0
2020-11-08T23:47:38.00,46.5096,-122.5687,0,0,0
2020-11-08T23:47:39.00,46.5096,-122.5687,0,0,0
2020-11-08T23:47:40.00,46.5096,-122.5687,0,0,0
2020-11-08T23:47:41.00,46.5096,-122.5687,0,0,0
2020-11-08T23:47:42.00,46.5096,-122.5687,0,0,0
2020-11-08T23:47:43.00,46.5096,-122.5687,0,0,0
2020-11-08T23:47:44.00,46.5096,-122.5687,0,0,0
2020-11-08T23:47:45.00,46.5096,-122.5687,0,0,0
2020-11-08T23:47:46.00,46.5096,-122.5687,0,0,0
2020-11-08T23:47:47.00,46.5096,-122.5687,0,0,0
2020-11-08T23:47:48.00,46.5096,-122.5687,0,0,0
2020-11-08T23:47:49.00,46.5096,-122.5687,0,0,0
2020-11-08T23:47:50.00,46.5096,-122.5687,0,0,0
2020-11-08T23:47:51.00,46.5096,-122.5687,0,0,0
2020-11-08T23:47:52.00,46.5096,-122.5687,0,0,0
2020-11-08T23:47:53.00,46.5096,-122.5687,0,0,0
2020-11-08T23:47:54.00,46.5096,-122.5687,0,0,0
2020-11-08T23:47:55.00,46.5096,-122.5687,0,0,0
2020-11-08T23:47:56.00,46.5096,-122.5687,0,0,0
2020-11-08T23:47:57.00,46.5096,-122.5687,0,0,0
2020-11-08T23:47:58.00,46.5096,-122.5687,0,0,0
2020-11-08T23:47:59.00,46.5096,-122.5687,0,0,0
2020-11-08T23:48:00.00,46.5096,-122.5687,0,0,0
2020-11-08T23:48:01.00,46.5096,-122.5687,0,0,0
2020-11-08T23:48:02.00,46.5096,-122.5687,0,0,0
2020-11-08T23:48:03.00,46.5096,-122.5687,0,0,0
2020-11-08T23:48:04.00,46.5096,-122.5687,0,0,0
2020-11-08T23:48:05.00,46.5096,-122.5687,0,0,0
2020-11-08T23:48:06.00,46.5096,-122.5687,0,0,0
2020-11-08T23:48:07.00,46.5096,-122.5687,0,0,0
2020-11-08T23:48:08.00,46.5096,-122.5687,0,0,0
2020-11-08T23:48:09.00,46.5096,-122.5687,0,0,0
2020-11-08T23:48:10.00,46.5096,-122.5687,0,0,0
2020-11-08T23:48:11.00,46.5096,-122.5687,0,0,0
2020-11-08T23:48:12.00,46.5096,-122.5687,0,0,0
2020-11-08T23:48:13.00,46.5096,-122.5687,0,0,0
2020-11-08T23:48:14.00,46.5096,-122.5687,0,0,0
2020-11-08T23:48:15.00,46.5096,-122.5687,0,0,0
2020-11-08T23:48:16.00,46.5096,-122.5687,0,0,0
2020-11-08T23:48:17.00,46.5096,-122.5687,0,0,0
2020-11-08T23:48:18.00,46.5096,-122.5687,0,0,0
2020-11-08T23:48:19.00,46.5096,-122.5687,0,0,0
2020-11-08T23:48:20.00,46.5096,-122.5687,0,0,0
2020-11-08T23:48:21.00,46.5096,-122.5687,0,0,0
2020-11-08T23:48:22.00,46.5096,-122.5687,0,0,0
2020-11-08T23:48:23.00,46.5096,-122.5687,0,0,0
2020-11-08T23:48:24.00,46.5096,-122.5687,0,0,0
2020-11-08T23:48:25.00,46.5096,-122.5687,0,0,0
2020-11-08T23:48:26.00,46.5096,-122.5687,0,0,0
2020-11-08T23:48:27.00,46.5096,-122.5687,0,0,0
2020-11-08T23:48:28.00,46.5096,-122.5687,0,0,0
2020-11-08T23:48:29.00,46.5096,-122.5687,0,0,0
2020-11-08T23:48:30.00,46.5096,-122.5687,0,0,0
2020-11-08T23:48:31.00,46.5096,-122.5687,0,0,0
2020-11-08T23:48:32.00,46.5096,-122.5687,0,0,0
2020-11-08T23:48:33.00,46.5096,-122.5687,0,0,0
2020-11-08T23:48:34.00,46.5096,-122.5687,0,0,0
2020-11-08T23:48:35.00,46.5095,-122.5687,0,0,0
2020-11-08T23:48:36.00,46.5095,-122.5687,0,0,0
2020-11-08T23:48:37.00,46.5095,-122.5687,0,0,0
2020-11-08T23:48:38.00,46.5095,-122.5687,0,0,0
2020-11-08T23:48:39.00,46.5095,-122.5687,0,0,0
2020-11-08T23:48:40.00,46.5095,-122.5687,0,0,0
2020-11-08T23:48:41.00,46.5095,-122.5687,0,0,0
2020-11-08T23:48:42.00,46.5095,-122.5687,0,0,0
2020-11-08T23:48:43.00,46.5095,-122.5687,0,0,0
2020-11-08T23:48:44.00,46.5095,-122.5687,0,0,0
2020-11-08T23:48:45.00,46.5095,-122.5687,0,0,0
2020-11-08T23:48:46.00,46.5095,-122.5687,0,0,0
2020-11-08T23:48:47.00,46.5095,-122.5687,0,0,0
2020-11-08T23:48:48.00,46.5095,-122.5687,0,0,0
2020-11-08T23:48:49.00,46.5095,-122.5688,0,0,0
2020-11-08T23:48:50.00,46.5095,-122.5688,0,0,0
2020-11-08T23:48:51.00,46.5095,-122.5688,0,0,0
2020-11-08T23:48:52.00,46.5095,-122.5688,0,0,0
2020-11-08T23:48:53.00,46.5095,-122.5688,0,0,0
2020-11-08T23:48:54.00,46.5095,-122.5688,0,0,0
2020-11-08T23:48:55.00,46.5095,-122.5688,0,0,0
2020-11-08T23:48:56.00,46.5096,-122.5688,0,0,0
2020-11-08T23:48:57.00,46.5096,-122.5689,0,0,0
2020-11-08T23:48:58.00,46.5096,-122.5689,0,0,0
2020-11-08T23:48:59.00,46.5096,-122.5689,0,0,0
2020-11-08T23:49:00.00,46.5096,-122.5689,0,0,0
2020-11-08T23:49:01.00,46.5096,-122.5689,0,0,0
2020-11-08T23:49:02.00,46.5096,-122.5689,0,0,0
2020-11-08T23:49:03.00,46.5096,-122.5689,0,0,0
2020-11-08T23:49:04.00,46.5096,-122.5689,0,0,0
2020-11-08T23:49:05.00,46.5096,-122.5689,0,0,0
2020-11-08T23:49:06.00,46.5096,-122.5689,0,0,0
2020-11-08T23:49:07.00,46.5096,-122.5689,0,0,0
2020-11-08T23:49:08.00,46.5096,-122.5689,0,0,0
2020-11-08T23:49:09.00,46.5096,-122.5689,0,0,0
2020-11-08T23:49:10.00,46.5096,-122.5689,0,0,0
